,filename,anumber
2395,a078758_t15992_capelgroup_ar_2008_12912115.json,78758
2396,a096809_k_e39_1200_2012fs_17585263.json,96809
2397,a095847_southern cross annual report 2012_11652427.json,95847
2398,a106100_znc0064_e69_2255_s2015.json,106100
2399,a074462_kvjv_2006a_14936992.json,74462
2400,a078040_p31_1745_2007a_15196748.json,78040
2401,a080000_mount hope south forrestania project - kagara nickel explora_16815632.json,80000
2402,a107920_e46-950_2015s.json,107920
2403,a100771_wa_dmp final surrender report_p377022_15259705.json,100771
2404,a108650_kqamer.finalsurrender.e04.1902.json,108650
2405,a087726_hv_p531490_2010a_16259503.json,87726
2406,a106425_e59_1343_2015s.json,106425
2407,a080175_e37-528 a08_14914267.json,80175
2408,a100543_sr e39_1307_2013_10229503.json,100543
2409,a095782_gswa_2012_e74_0487_final_surrender_report_verification_16996664.json,95782
2410,a091054_e09-1669_cr603_a_2011_12268048.json,91054
2411,a084803_c184_2007_2009a_16958430.json,84803
2412,a103898_e70_3901_2014v.json,103898
2413,a086536_c232_2007_2009 combined annual report_15279939.json,86536
2414,a078748_uc_ags_2331_2008_11931905.json,78748
2415,a077672_mk_e39_1107_annual_report_2007_2008_16149952.json,77672
2416,a088985_lv_annrpt_2010_11011942.json,88985
2417,a081385_e51_844_2009p_10885939.json,81385
2418,a076651_bi_a_2006_2007_report_15296357.json,76651
2419,a091973_c69 2004 a 2011_16086498.json,91973
2420,a075306_verification listing form_14909842.json,75306
2421,a103593_e08_1954_verification_list_2014a.json,103593
2422,a101083_west lake annual report 2013_14447952.json,101083
2423,a083031_cazaly resources geological legend lithology minerals altera_10545711.json,83031
2424,a097712_e59_1629a_2013_verification_15879015.json,97712
2425,a102371_e26_129_2014f verification listing form_11127593.json,102371
2426,a094127_wodgina_e45-2438_cr684_p_2012_10365289.json,94127
2427,a109347_attachmenth_c146_2011 surface sampling.json,109347
2428,a093617_ammg final annual tech report_e09-1572_15691850.json,93617
2429,a080128_atr_e08_1514_2008a_12156668.json,80128
2430,a094849_e80_2394_2012a_verification list_15073533.json,94849
2431,a103131_pad_mer_14_vol_1_8204092.json,103131
2432,a101182_e 80 4643 webb project annual report 2012 - 2013_10009397.json,101182
2433,a089831_1024_telfer north digital report_17910692.json,89831
2434,a092037_e53-1484_annual_report_2011_12156658.json,92037
2435,a082639_pt09_annual_report_el 4501775_11524542.json,82639
2436,a097020_r150 2013 partial surrender e08_1678 uaroo project_15127184.json,97020
2437,a079699_e47_1489_2008a_10962346.json,79699
2438,a081306_figure 1 tenure-p53-1303-1306_10984004.json,81306
2439,a081708_e38-1238 p09_12174370.json,81708
2440,a076151_e47_1125_part_surr_oct07_14941273.json,76151
2441,a092772_e45_3470_3471_2011_a_01_reportbody_11433090.json,92772
2442,a095921_2012.12.06 - annual_report for e70-3015_12758571.json,95921
2443,a104180_gswa_e63_1241_final surrender report_2014.json,104180
2444,a076801_e29_481 a2007_14237964.json,76801
2445,a106056_figure 5_exploration index plan.json,106056
2446,a100575_mcphee ck_e46-732-i_cr823_p_2013_9121922.json,100575
2447,a097284_doolette_combined_annual_report_20130328_10976363.json,97284
2448,a102231_20140804 atr e77_2072_12524628.json,102231
2449,a103915_yamarna_e38_1949_surrender_report_2014.json,103915
2450,a078202_e77-1037-partial surrender report 2008_12561403.json,78202
2451,a086311_c27-2006_2009a_11464362.json,86311
2452,a098132_verification_listing_form_iview_comb_report_2013_10456995.json,98132
2453,a098763_e57_576_2013s_11385351.json,98763
2454,a094845_el631235_201208_01_report_15664886.json,94845
2455,a072047_report 20060113 relinquishment m53-534_17628126.json,72047
2456,a076823_e28_1134_2007a_12428642.json,76823
2457,a100717_e69 2313_partialsurrenderreport_2013_11786725.json,100717
2458,a082996_e70_2741_2009p_10371709.json,82996
2459,a088711_verification_p77_3475_2009a_16435581.json,88711
2460,a099140_mxr_1312_12236101.json,99140
2461,a103729_ms_2014s.json,103729
2462,a104070_e52_2698_2014_f_01_reportbody.json,104070
2463,a088102_p24.3980 final surrender report 2010_10134326.json,88102
2464,a083061_e20_563_2009p_15082234.json,83061
2465,a103886_e52_2357_verif2014p.json,103886
2466,a107019_e39_1504_2015s.json,107019
2467,a082829_ckis_annual_report_e04_1131_2009_11004419.json,82829
2468,a102920_e70_3766_2014a_verification-report_16548458.json,102920
2469,a090930_final surrender report for woodada_2011 (2)_17529256.json,90930
2470,a084935_p28_1019_fig2_2009a_14902364.json,84935
2471,a089287_hs_a_2010a_15597250.json,89287
2472,a107862_a107862_v1_report.json,107862
2473,a079751_mdx_e51-1034_2008a_combined_11557955.json,79751
2474,a104152_e45_3845_2014a.json,104152
2475,a081170_fraser_range_review_20_5_20_17901861.json,81170
2476,a084080_e77_1427_2009ar_14394762.json,84080
2477,a082818_09 annual report lakebarleee77-1397_10911712.json,82818
2478,a106963_hamersley_e47-2339_s_2015.json,106963
2479,a090510_sg_e63_1310_verification report_16294640.json,90510
2480,a085974_e47_1144_45 verification list_10265646.json,85974
2481,a086570_annual report3906_09_16595049.json,86570
2482,a101057_buly verification_11187151.json,101057
2483,a089761_c274-2008_2010a_11298334.json,89761
2484,a087780_mv_c78_2010_2010a_verification report_11066654.json,87780
2485,a085153_p16_2312_2009a_14976700.json,85153
2486,a093595_e63 1090 s 2012_15985455.json,93595
2487,a088685_second ar_ e51_1211_11536800.json,88685
2488,a099283_130920 2013sep_annual report e46772 _period to 21 july 2013_11113854.json,99283
2489,a074499_orinda project annual report 2006_13958507.json,74499
2490,a085836_mandilla_e15.789finala.2010_12154989.json,85836
2491,a077219_c222_2007_a_mthowe_14632396.json,77219
2492,a077937_e70-2131 annual report 8 april 08_17613915.json,77937
2493,a087817_annual report e59 1406 2009-2010_15625197.json,87817
2494,a075785_fig3 propholes_14561394.json,75785
2495,a072414_a72414_16356647.json,72414
2496,a087482_wm_2010a_12760052.json,87482
2497,a088114_grants creek annual 2010 p80_1575_1582_11966902.json,88114
2498,a093375_speewah_eis_2011_final_report_12808464.json,93375
2499,a086447_south ellendale annual technical report_2010_final_11127752.json,86447
2500,a109611_attachmentc_c131_2015 regional geology map.json,109611
2501,a075463_west musgrave annual report e69_2069_17621679.json,75463
2502,a106552_wa_verification_list_2015.json,106552
2503,a079461_m15-59_9613294.json,79461
2504,a109279_a109279_v1_report.json,109279
2505,a109309_a109309_v1_report.json,109309
2506,a100878_c218_2011_2013v_15591997.json,100878
2507,a076467_m74_163_2007_14496849.json,76467
2508,a103523_e39_1294_2014ps.json,103523
2509,a093933_hickman_2012a_11688776.json,93933
2510,a107866_attachmenta_c119_2011 tenure location map.json,107866
2511,a099451_ar m38_510_2013_17377803.json,99451
2512,a091575_verification report e703617_2011p_15827939.json,91575
2513,a088449_a10m24604644_p243599_15045561.json,88449
2514,a072512_rocklea annual report_may 2006_9920634.json,72512
2515,a089236_c248_2007_2011fs_12072166.json,89236
2516,a089718_hw_a_2011_12516925.json,89718
2517,a076293_mh_e57-597_2007p_combined_10158461.json,76293
2518,a078829_appendix 1_aeromagnetics logistics report_16314665.json,78829
2519,a103102_app1_e09_1966_duncanpool_2014a_verification_10311827.json,103102
2520,a081323_figure 2 237_10679401.json,81323
2521,a084521_e63_1005_2009p_15109075.json,84521
2522,a074459_ek-166-tog__c45-2002_0607atr_11420210.json,74459
2523,a076693_c114_2007_2007a_10408758.json,76693
2524,a095639_annual report e38_2582 2012_17889619.json,95639
2525,a096290_vl3_e47-2113_cr716_a_2012_11715302.json,96290
2526,a084979_sw_p31_1929_text2009a_12330422_12878029.json,84979
2527,a095274_p63-1586_2012s_14797252.json,95274
2528,a095394_verification report e51-1034_2012a_13836345.json,95394
2529,a099271_ml_c39-2010_2013a_15296286.json,99271
2530,a087284_kn_e70_2790_2010s_verification report_17592841.json,87284
2531,a090971_verification report c39-2010_2011a_17323643.json,90971
2532,a084107_lake mason_ar_2009_12379133.json,84107
2533,a082762_20080528 (e77.1246)_14177200.json,82762
2534,a076444_tz_report_ p37_5652_a_ 2007_11350438.json,76444
2535,a108239_2014-15 annual report e30_452.json,108239
2536,a073619_c196_1994_ver2006_11497730.json,73619
2537,a084397_e52_1740_ver2009a_14653322.json,84397
2538,a072840_jr06_16324658.json,72840
2539,a098820_20130628_e47-952_2013p_16318105.json,98820
2540,a088472_atr_e45_2603_2010_10741034.json,88472
2541,a079115_m59_384_2008a_14361077.json,79115
2542,a094784_caz_golden ridge_p26_3731_verif_2012an_12510868.json,94784
2543,a088137_2010.10.15 - e69_2269 stanley annual report  april 2010_12473673.json,88137
2544,a077924_annual rpt no rhi_cul_1_2008_12966646.json,77924
2545,a088546_mek_e20!657_p20!2008-2013 final_2010f_12775774.json,88546
2546,a085556_e69_2444_2009p_verification listing form_14961027.json,85556
2547,a105299_the coodardy project 776 14.json,105299
2548,a097904_e80_2612_2013a_verification list_15518591.json,97904
2549,a075923_c53-2007_verificationreport_12827423.json,75923
2550,a083005_viking project annual report 2009_16328034.json,83005
2551,a075559_annual technical report p 39 4339 abednego hill 2007_14259657.json,75559
2552,a074870_p160224902250_2007a_final_070423_10965673.json,74870
2553,a109090_esperance_e69-2944-psu-techrep_june2016.json,109090
2554,a097633_p47_1613_annual_report_april2013_11585627.json,97633
2555,a092070_e59_1588a_2011_14790125.json,92070
2556,a076555_raglan_galah rockhole_e40_212_annual_2007_9548392.json,76555
2557,a099039_wa_verification_list_2013_18175590.json,99039
2558,a094169_p25_1976_2012s_10835006.json,94169
2559,a088813_vr_p24_4075_2010_12487137.json,88813
2560,a097031_c98_2004_2012a_15603869.json,97031
2561,a089465_2011.03.08 - 2010 annual exploration report e47-1555_12567555.json,89465
2562,a082248_hc_e80_3791_2009a_11849736.json,82248
2563,a082829_ckis_ annual_verification_report_2009_10950447.json,82829
2564,a084439_2009_partial surrender_e59_1154_11838630.json,84439
2565,a076774_e 52-1584 annual report 2007_12091415.json,76774
2566,a075424_geology legend_11243323.json,75424
2567,a088976_el39_1358_ partial surrender 2010 report_12389334.json,88976
2568,a101659_e45_3106_2014a_17097542.json,101659
2569,a093483_c52_2006_2012v_12848499.json,93483
2570,a085064_moora exploration report 2009_12355308.json,85064
2571,a076858_pv_m58_207_a2007_10677633.json,76858
2572,a082987_regans_ford_south_e70_3041_2009a_verification report_11580918.json,82987
2573,a080451_beadell_lithcodes_15699566.json,80451
2574,a073523_e27_262 report_17873649.json,73523
2575,a108197_attachmentc_c130_2011 local geology map.json,108197
2576,a088055_2010 annual report - cys west angelas e471838_10832863.json,88055
2577,a078780_e53-1265 - lake maitland west_10574865.json,78780
2578,a072707_survey report_2005-212-v1_14714695.json,72707
2579,a082119_par e80.3493 partial surrender report_14765655.json,82119
2580,a103544_e52-2122_2014_fileverificationlists.json,103544
2581,a106056_figure 1_location plan of e45_3632.json,106056
2582,a072427_c175_94_2006a_13961813.json,72427
2583,a074620_scrivener rocks annual report 2006_11892638.json,74620
2584,a081301_e59_1322_2009 rr_verification listing form_10456083.json,81301
2585,a104354_e30-452_2014_a_01.json,104354
2586,a081685_ur_c151_2005_2009a_16312574.json,81685
2587,a073517_wa_13066_tr06_gr4_14806174.json,73517
2588,a076267_mulg_ann_07_11448409.json,76267
2589,a087673_m16_487_2010s_17221450.json,87673
2590,a073859_empire pennys ann. rpt p27- 1226-06_17719856.json,73859
2591,a090854_e04-1769 partial surrender 2011_14585599.json,90854
2592,a086341_e74_337_ar_2010_11668673.json,86341
2593,a096664_report 20130212 p30_1073-i final report_14612391.json,96664
2594,a075113_p27_1578_2007ar_11793761.json,75113
2595,a100581_ar_p24_4076_2013_15855161.json,100581
2596,a073186_a73186_12770587.json,73186
2597,a096587_e39_1215_2013_p_13852627.json,96587
2598,a104679_verification list.json,104679
2599,a101899_e04_2062 surrender report duchess-paradise 2013_8385104.json,101899
2600,a100112_c143_2005_2013ps_14711794.json,100112
2601,a085955_e20_685_2010a_12261480.json,85955
2602,a108340_e47-1713 final surrender nov-15.json,108340
2603,a078520_mul_ar_c482006_2007_16486071.json,78520
2604,a105469_e37_907_2014p.json,105469
2605,a075385_hn_a_m38_218_gmeverificationlist_15635947.json,75385
2606,a073825_va_c116_2005_2006a summary_15657222.json,73825
2607,a089131_dawson surrender report _11654137.json,89131
2608,a077324_bn_e77-1283_2007a_10136186.json,77324
2609,a090394_annual report e77_1670 2011 mt walter_15174093.json,90394
2610,a087053_chandala_e70_2742_2010a_11723167.json,87053
2611,a095107_ar_e69-2687_oct2012_12299901.json,95107
2612,a076225_agme80.2215 minex report_16043481.json,76225
2613,a072104_g940-13 ann feb 2006 - 6336_16705358.json,72104
2614,a096933_20130210_e38_2246_annual exploration report 2011-12_10866167.json,96933
2615,a092305_e80_3921_2011a_14783849.json,92305
2616,a085394_hp_ann_tech_2009_15105020.json,85394
2617,a080966_e70_2753_2008a_10930878.json,80966
2618,a080701_figure 3 surface sample locations_10810423.json,80701
2619,a085386_surrenderreport_e69-2323_11943156.json,85386
2620,a085280_c36_2008_2009a_11829618.json,85280
2621,a102712_e09_1764_2014p2_12263936.json,102712
2622,a075589_e70_2357_tammin_2007_11690213.json,75589
2623,a097923_c317-2011_annual report_2013_15684860.json,97923
2624,a088977_tr_2010a_verification_12344069.json,88977
2625,a080765_abd_e53_1285_verif_2008an_15369871.json,80765
2626,a082056_c119_2005_ar_hogans_cr34228_ver_12634161.json,82056
2627,a095631_e59_1447_2012r_v_14534198.json,95631
2628,a079988_p40-1070 a08_10743357.json,79988
2629,a088969_e16_317_2010s_15608677.json,88969
2630,a086087_report kairiki energy and jrv money 1931_16033763.json,86087
2631,a097865_e703898_2013ps_10728771.json,97865
2632,a084274_p531490_2009a_11305406.json,84274
2633,a077765_e31-636a08_12796872.json,77765
2634,a090105_e47_1485-i_ar_2011_15190990.json,90105
2635,a104289_dan_annual_report_141219.json,104289
2636,a088254_mtnarryer_a2010_10782851.json,88254
2637,a088204_e63_1222_2010a_12058223.json,88204
2638,a075950_p26_3286a_07_16295334.json,75950
2639,a073418_c154680_2006a_14657027.json,73418
2640,a102762_vl3_western ck_e52-2179_cr849_p_2014_15691821.json,102762
2641,a073416_r-coburnexpl17 june 2006_14495932.json,73416
2642,a082393_m59_358_2008a_verificationreport_18526201.json,82393
2643,a099774_eb_c89_2000_2013s_17983034.json,99774
2644,a077830_e59_1245_2008 annual report_12466370.json,77830
2645,a088846_e45_2611_2010s_13887634.json,88846
2646,a082056_c119_2005_ar_hogans_cr34228__12647694.json,82056
2647,a090945_appendix-1_14980045.json,90945
2648,a098492_e702839_s_verification report_12462443.json,98492
2649,a091628_e28_1560_2011s_17807667.json,91628
2650,a107843_attachmenth_e45_4040_surface sample locations.json,107843
2651,a084573_e28_1424_2009a_12584022.json,84573
2652,a099476_pt_eis_finalrpt_enr_sept13_10322620.json,99476
2653,a080805_e46_691_2008a_16021368.json,80805
2654,a092436_verification report e70-3480_2011a_14431277.json,92436
2655,a098814_e74_0499_2013a_14667148.json,98814
2656,a080557_cc_2008a_17211272.json,80557
2657,a080507_forrestania 77-1184 annual report 2008_15455097.json,80507
2658,a077862_c16_2003vol2_2008a_10687940.json,77862
2659,a094908_partial surrender report rs grant_12401842.json,94908
2660,a081442_e47-1206_160309_pr_12206957.json,81442
2661,a099104_e29_807_2013a_16751713.json,99104
2662,a088094_wa_13359_tropicana group 1_15103003.json,88094
2663,a080890_e28_1608_2009p_8904384.json,80890
2664,a073787_surrenderreport_2889_06_10715122.json,73787
2665,a086616_e53_1245_2010a_9933269.json,86616
2666,a084609_e09_1308 2009a_12716083.json,84609
2667,a082378_tr87_partial surrender report_e53_1177_12747057.json,82378
2668,a095919_e52-1964 mt padbury_2012_verification_listing_15197929.json,95919
2669,a095136_e57-637_2012fsr_13916503.json,95136
2670,a085766_e31_713_2009p_11555255.json,85766
2671,a103700_mtj_annual_report_141016.json,103700
2672,a106610_northam e70_3940 final surrender report aug 2015.json,106610
2673,a078909_gp_2008a_16985813.json,78909
2674,a091735_e45_3611_2011v_11426239.json,91735
2675,a084913_e28_1595_2009p_15844309.json,84913
2676,a075902_28092 jowlaenga (combined annual) v_15093653.json,75902
2677,a099765_e52_2448_2013_s_filelistingform_18470107.json,99765
2678,a084418_lf_e15_849_2009a_report_441_11649886.json,84418
2679,a075776_c37-2003 combined annual report 2007_17266366.json,75776
2680,a103747_c46_2012_ annual & surrender report 2014.json,103747
2681,a085366_vertification report_e77_1317_2009s_15998130.json,85366
2682,a073452_verification report c34-2006_2006a_17204931.json,73452
2683,a103622_p26-3838_atr_2014.json,103622
2684,a084790_kecd_e452964_e452292_09_rel_2_14109023.json,84790
2685,a096030_gswa_2012_combined_atr_pinyalling_c304_2011_17301198.json,96030
2686,a099653_c79_2010_2013a_14709445.json,99653
2687,a080446_mw_e16_320_2008s_verification report_17614778.json,80446
2688,a084927_p28_1026_2009a_14736868.json,84927
2689,a107701_e52_2494r.json,107701
2690,a100806_ps_c101_2008_2013a_12049552.json,100806
