group,path,filename,a_number
40,data/wamex_xml/a077574_sunrise dam wa13338_sd07_17526266.json,a077574_sunrise dam wa13338_sd07_17526266.json,77574
40,data/wamex_xml/a084813_2009_e30_203 verification report_15206708.json,a084813_2009_e30_203 verification report_15206708.json,84813
40,data/wamex_xml/a084531_wa_13351_tropicana group 3_11367868.json,a084531_wa_13351_tropicana group 3_11367868.json,84531
40,data/wamex_xml/a081681_e31_672_location_figure1_10574979.json,a081681_e31_672_location_figure1_10574979.json,81681
40,data/wamex_xml/a072513_hr_2006apdf_12200277.json,a072513_hr_2006apdf_12200277.json,72513
40,data/wamex_xml/a075153_annual report e09_1221 (2006-2007)_11406330.json,a075153_annual report e09_1221 (2006-2007)_11406330.json,75153
40,data/wamex_xml/a077034_p58-1148_2007a_14123656.json,a077034_p58-1148_2007a_14123656.json,77034
40,data/wamex_xml/a085397_2010yunda_partialsurrreport_e39_1110_verificationreport_14468570.json,a085397_2010yunda_partialsurrreport_e39_1110_verificationreport_14468570.json,85397
40,data/wamex_xml/a078855_annual mineral exploration report 70 1517   2008_14522801.json,a078855_annual mineral exploration report 70 1517   2008_14522801.json,78855
41,data/wamex_xml/a075663_ar_lofty range_2007 _17156264.json,a075663_ar_lofty range_2007 _17156264.json,75663
41,data/wamex_xml/a075223_analysis of historical sampling at cookes hill_15600586.json,a075223_analysis of historical sampling at cookes hill_15600586.json,75223
41,data/wamex_xml/a072900_a72900_12289863.json,a072900_a72900_12289863.json,72900
41,data/wamex_xml/a073497_coolgardie_annual_report_2006_15288142.json,a073497_coolgardie_annual_report_2006_15288142.json,73497
41,data/wamex_xml/a084695_e28_1585_ver2009p_15982101.json,a084695_e28_1585_ver2009p_15982101.json,84695
41,data/wamex_xml/a072462_appendix 3 pseudo sections_17360093.json,a072462_appendix 3 pseudo sections_17360093.json,72462
41,data/wamex_xml/a076669_e77-1173 annual report 2007_9725808.json,a076669_e77-1173 annual report 2007_9725808.json,76669
41,data/wamex_xml/a079083_mt zephyr jv _regis_ annual report 2008_16455404.json,a079083_mt zephyr jv _regis_ annual report 2008_16455404.json,79083
41,data/wamex_xml/a082607_annual mineral exploration report 70 1518   2009_10615164.json,a082607_annual mineral exploration report 70 1518   2009_10615164.json,82607
41,data/wamex_xml/a082831_c34_2003_2009a_9957608.json,a082831_c34_2003_2009a_9957608.json,82831
41,data/wamex_xml/a082493_e80_3714_2008a_final_12573472.json,a082493_e80_3714_2008a_final_12573472.json,82493
41,data/wamex_xml/a073994_new orient report contents 2005-2006_11996751.json,a073994_new orient report contents 2005-2006_11996751.json,73994
41,data/wamex_xml/a076838_e80_3502 annual report 2007_14366675.json,a076838_e80_3502 annual report 2007_14366675.json,76838
41,data/wamex_xml/a072857_a72857_11191735.json,a072857_a72857_11191735.json,72857
41,data/wamex_xml/a078294_microsoft word - black raven annual report chesterfield e51__9917400.json,a078294_microsoft word - black raven annual report chesterfield e51__9917400.json,78294
41,data/wamex_xml/a085633_e630952_dmp_submitted_late_2008_2009_14892542.json,a085633_e630952_dmp_submitted_late_2008_2009_14892542.json,85633
41,data/wamex_xml/a078200_appendix 3 fritz fitton geology map_12149476.json,a078200_appendix 3 fritz fitton geology map_12149476.json,78200
41,data/wamex_xml/a080927_m47_223_2008a_8412464.json,a080927_m47_223_2008a_8412464.json,80927
41,data/wamex_xml/a084129_c65-2008  tech-report wa salt kooly 09yr _9032185.json,a084129_c65-2008  tech-report wa salt kooly 09yr _9032185.json,84129
41,data/wamex_xml/a079448_lightfoot lake report_15017463.json,a079448_lightfoot lake report_15017463.json,79448
41,data/wamex_xml/a079800_annual report 2008 e20-648 - inglewood_17702815.json,a079800_annual report 2008 e20-648 - inglewood_17702815.json,79800
41,data/wamex_xml/a076698_p37_6705surrenderreport_10997243.json,a076698_p37_6705surrenderreport_10997243.json,76698
41,data/wamex_xml/a073757_atr_2006_c39_2005_final_11795297.json,a073757_atr_2006_c39_2005_final_11795297.json,73757
41,data/wamex_xml/a083003_edjudina_e31_747_annual_report_2009_16405772.json,a083003_edjudina_e31_747_annual_report_2009_16405772.json,83003
41,data/wamex_xml/a082203_figure 1 tenure-_14052219.json,a082203_figure 1 tenure-_14052219.json,82203
41,data/wamex_xml/a073235_2006 annual report_16856074.json,a073235_2006 annual report_16856074.json,73235
41,data/wamex_xml/a081785_fig1_loc_14037143.json,a081785_fig1_loc_14037143.json,81785
41,data/wamex_xml/a085552_mcphee creek_c32-2009_cr410_a_2009_15206490.json,a085552_mcphee creek_c32-2009_cr410_a_2009_15206490.json,85552
41,data/wamex_xml/a084551_srr_verification_list_e08_1337 partial surrender_15393093.json,a084551_srr_verification_list_e08_1337 partial surrender_15393093.json,84551
41,data/wamex_xml/a078157_replacement annual report lackman rock 2007-2008_14262302.json,a078157_replacement annual report lackman rock 2007-2008_14262302.json,78157
41,data/wamex_xml/a082348_090704 e 29 554 surrender report_17072323.json,a082348_090704 e 29 554 surrender report_17072323.json,82348
41,data/wamex_xml/a082991_verification_e15_836_2009s_12689828.json,a082991_verification_e15_836_2009s_12689828.json,82991
41,data/wamex_xml/a076823_e28_1134_2007a_verification_listing_12430051.json,a076823_e28_1134_2007a_verification_listing_12430051.json,76823
41,data/wamex_xml/a078207_wp_2008a_15674104.json,a078207_wp_2008a_15674104.json,78207
41,data/wamex_xml/a080135_surrender e52_1908 2008_15005988.json,a080135_surrender e52_1908 2008_15005988.json,80135
41,data/wamex_xml/a080308_wk_ar_2008_m37_1216_verification listing form_18714961.json,a080308_wk_ar_2008_m37_1216_verification listing form_18714961.json,80308
41,data/wamex_xml/a076308_e08_1591_2007a_11114880.json,a076308_e08_1591_2007a_11114880.json,76308
41,data/wamex_xml/a074015_annual report_frankhill_e80_2878_2006_12750433.json,a074015_annual report_frankhill_e80_2878_2006_12750433.json,74015
41,data/wamex_xml/a078943_jutson anuual report 0708_14986489.json,a078943_jutson anuual report 0708_14986489.json,78943
41,data/wamex_xml/a077506_bounty 2007 annual report_12832081.json,a077506_bounty 2007 annual report_12832081.json,77506
41,data/wamex_xml/a074975_m39-334 annual reportmar2006-2007_11379766.json,a074975_m39-334 annual reportmar2006-2007_11379766.json,74975
41,data/wamex_xml/a082343_partial surrender rpt e15-944 28may09_10256532.json,a082343_partial surrender rpt e15-944 28may09_10256532.json,82343
41,data/wamex_xml/a079117_e53_1261techreport_april2008_13855082.json,a079117_e53_1261techreport_april2008_13855082.json,79117
41,data/wamex_xml/a081742_c210_2008_2008a_9879503.json,a081742_c210_2008_2008a_9879503.json,81742
41,data/wamex_xml/a075748_e38-1133 a07_1_11622399.json,a075748_e38-1133 a07_1_11622399.json,75748
41,data/wamex_xml/a084926_p28_1025_2009a_14646316.json,a084926_p28_1025_2009a_14646316.json,84926
41,data/wamex_xml/a073630_agr_higginsville_2006report_18487657.json,a073630_agr_higginsville_2006report_18487657.json,73630
41,data/wamex_xml/a082197_e08_1411_2009pa_15248767.json,a082197_e08_1411_2009pa_15248767.json,82197
41,data/wamex_xml/a076865_e40-217 a07_11756709.json,a076865_e40-217 a07_11756709.json,76865
41,data/wamex_xml/a072883_m59_358  (2005-6 annual report)_14455128.json,a072883_m59_358  (2005-6 annual report)_14455128.json,72883
41,data/wamex_xml/a084744_verification listing form_10239578.json,a084744_verification listing form_10239578.json,84744
41,data/wamex_xml/a082644_090615 surrender report e30 279_10533940.json,a082644_090615 surrender report e30 279_10533940.json,82644
41,data/wamex_xml/a083070_c134_2004_2009a rev0_12066226.json,a083070_c134_2004_2009a rev0_12066226.json,83070
41,data/wamex_xml/a079064_e38_1811_finalsurrender_20080724_11603149.json,a079064_e38_1811_finalsurrender_20080724_11603149.json,79064
41,data/wamex_xml/a082624_2008-2009 annual report for pl 77-3641_15199115.json,a082624_2008-2009 annual report for pl 77-3641_15199115.json,82624
41,data/wamex_xml/a077532_kun_c153_2006_text2007a_17783135.json,a077532_kun_c153_2006_text2007a_17783135.json,77532
41,data/wamex_xml/a073666_p 40 1130 annual technical report 2006_18314690.json,a073666_p 40 1130 annual technical report 2006_18314690.json,73666
41,data/wamex_xml/a084517_c16_1997_2009a_16581428.json,a084517_c16_1997_2009a_16581428.json,84517
41,data/wamex_xml/a077061_glen florrie report03_12301172.json,a077061_glen florrie report03_12301172.json,77061
41,data/wamex_xml/a082623_pdf002_15250563.json,a082623_pdf002_15250563.json,82623
41,data/wamex_xml/a085005_e51_1117 8 partial surrender report 2009_14805163.json,a085005_e51_1117 8 partial surrender report 2009_14805163.json,85005
41,data/wamex_xml/a077109_mintaja_file_list_ann_rep_07_9616272.json,a077109_mintaja_file_list_ann_rep_07_9616272.json,77109
41,data/wamex_xml/a084940_p28_1024_2009a_15026370.json,a084940_p28_1024_2009a_15026370.json,84940
41,data/wamex_xml/a082206_figure 1 tenure-_14419889.json,a082206_figure 1 tenure-_14419889.json,82206
41,data/wamex_xml/a084801_e28_1432_2009a_9318519.json,a084801_e28_1432_2009a_9318519.json,84801
41,data/wamex_xml/a085908_neg_ag_09-5a_10599316.json,a085908_neg_ag_09-5a_10599316.json,85908
41,data/wamex_xml/a084176_gc_el80-2394_2009a_12118127.json,a084176_gc_el80-2394_2009a_12118127.json,84176
41,data/wamex_xml/a076229_annual report e69_1871_16141220.json,a076229_annual report e69_1871_16141220.json,76229
41,data/wamex_xml/a079044_e29_634_2008a_12275390.json,a079044_e29_634_2008a_12275390.json,79044
41,data/wamex_xml/a080302_tsln_e74_347_2008s_verification report_15270524.json,a080302_tsln_e74_347_2008s_verification report_15270524.json,80302
41,data/wamex_xml/a078097_g890-14_rocklea_p47-1310_s_2008_6435_10086702.json,a078097_g890-14_rocklea_p47-1310_s_2008_6435_10086702.json,78097
41,data/wamex_xml/a075364_p15_4639_06a_16875000.json,a075364_p15_4639_06a_16875000.json,75364
41,data/wamex_xml/a075880_madoonia_e15-683_ann-07_14655655.json,a075880_madoonia_e15-683_ann-07_14655655.json,75880
41,data/wamex_xml/a082961_e39-1138ps09_9920014.json,a082961_e39-1138ps09_9920014.json,82961
41,data/wamex_xml/a078683_p27_1657_2008a_14774418.json,a078683_p27_1657_2008a_14774418.json,78683
41,data/wamex_xml/a079506_capricorn annual report 2008_10653959.json,a079506_capricorn annual report 2008_10653959.json,79506
41,data/wamex_xml/a079455_mtgibson_2008a_16773765.json,a079455_mtgibson_2008a_16773765.json,79455
41,data/wamex_xml/a081343_c117_2002_carnagejv_2008an_verif_10970396.json,a081343_c117_2002_carnagejv_2008an_verif_10970396.json,81343
41,data/wamex_xml/a076934_appendix 3_carsonhills_briefpet_10902972.json,a076934_appendix 3_carsonhills_briefpet_10902972.json,76934
41,data/wamex_xml/a080945_c248_2007_2008a_9200800.json,a080945_c248_2007_2008a_9200800.json,80945
41,data/wamex_xml/a076793_e70_2932 annual report 2007_15729690.json,a076793_e70_2932 annual report 2007_15729690.json,76793
41,data/wamex_xml/a081906_fencelinejvatr_2008_17140047.json,a081906_fencelinejvatr_2008_17140047.json,81906
41,data/wamex_xml/a072566_gs_verification listing_2006a_11798981.json,a072566_gs_verification listing_2006a_11798981.json,72566
41,data/wamex_xml/a081999_p46_1424_2009s_14111648.json,a081999_p46_1424_2009s_14111648.json,81999
41,data/wamex_xml/a080586_p38_3156_3157_idabarnicoat_2008s_14680199.json,a080586_p38_3156_3157_idabarnicoat_2008s_14680199.json,80586
41,data/wamex_xml/a076278_ml_2007a _verification_12170523.json,a076278_ml_2007a _verification_12170523.json,76278
41,data/wamex_xml/a081118_appendix 1 independence group nl – wiluna jv mineral exploration report _16977854.json,a081118_appendix 1 independence group nl – wiluna jv mineral exploration report _16977854.json,81118
41,data/wamex_xml/a075223_annual report e45_1562 2007_15611497.json,a075223_annual report e45_1562 2007_15611497.json,75223
41,data/wamex_xml/a084107_verificationlist_18156277.json,a084107_verificationlist_18156277.json,84107
41,data/wamex_xml/a082470_e28-1707 surrender report_17353513.json,a082470_e28-1707 surrender report_17353513.json,82470
41,data/wamex_xml/a080241_c181_2007_2008a_16532877.json,a080241_c181_2007_2008a_16532877.json,80241
41,data/wamex_xml/a085108_e38_1922_2009fs_10657367.json,a085108_e38_1922_2009fs_10657367.json,85108
41,data/wamex_xml/a072899_a72899_12217353.json,a072899_a72899_12217353.json,72899
41,data/wamex_xml/a072527_citicannual06_16735153.json,a072527_citicannual06_16735153.json,72527
41,data/wamex_xml/a081248_pfe08_046_14470820.json,a081248_pfe08_046_14470820.json,81248
41,data/wamex_xml/a079538_verification report e29-459_2008a_16132546.json,a079538_verification report e29-459_2008a_16132546.json,79538
41,data/wamex_xml/a082854_mtgibson_ki_annual2009_12621165.json,a082854_mtgibson_ki_annual2009_12621165.json,82854
41,data/wamex_xml/a080062_goodlands project_15171071.json,a080062_goodlands project_15171071.json,80062
41,data/wamex_xml/a082416_wek_p16_2451_verif_08_15260776.json,a082416_wek_p16_2451_verif_08_15260776.json,82416
41,data/wamex_xml/a079300_forrestania 77-1217 annual report 2008_12577651.json,a079300_forrestania 77-1217 annual report 2008_12577651.json,79300
42,data/wamex_xml/a085203_2009.12.09 - harfort  - annual report - e803732_12903283.json,a085203_2009.12.09 - harfort  - annual report - e803732_12903283.json,85203
42,data/wamex_xml/a081436_c185_2005_p_2009_14582315.json,a081436_c185_2005_p_2009_14582315.json,81436
42,data/wamex_xml/a078567_20080611jw_ps_e52_1645_11318640.json,a078567_20080611jw_ps_e52_1645_11318640.json,78567
42,data/wamex_xml/a074881_yg2_2006_15038513.json,a074881_yg2_2006_15038513.json,74881
42,data/wamex_xml/a076366_ww_e28_1294_2007a_16120374.json,a076366_ww_e28_1294_2007a_16120374.json,76366
42,data/wamex_xml/a074302_annual report jailor bore 2006_15281771.json,a074302_annual report jailor bore 2006_15281771.json,74302
42,data/wamex_xml/a077268_verification report_16747651.json,a077268_verification report_16747651.json,77268
42,data/wamex_xml/a080184_c142_2005_ver2008a_10659530.json,a080184_c142_2005_ver2008a_10659530.json,80184
42,data/wamex_xml/a075038_e59-935an07_14746294.json,a075038_e59-935an07_14746294.json,75038
42,data/wamex_xml/a082209_mrn_39_400 expreport2_17402723.json,a082209_mrn_39_400 expreport2_17402723.json,82209
42,data/wamex_xml/a075505_2007 annual report - eclipse lake_12707259.json,a075505_2007 annual report - eclipse lake_12707259.json,75505
42,data/wamex_xml/a078643_u308 clever mary gascoyne project_15678289.json,a078643_u308 clever mary gascoyne project_15678289.json,78643
42,data/wamex_xml/a073784_mh_e57-551_2006r_combined_10208497.json,a073784_mh_e57-551_2006r_combined_10208497.json,73784
42,data/wamex_xml/a072416_mk_2005a_verification_15759159.json,a072416_mk_2005a_verification_15759159.json,72416
42,data/wamex_xml/a073827_e52_1496 verification list_16105112.json,a073827_e52_1496 verification list_16105112.json,73827
42,data/wamex_xml/a077764_e28-1519a07_12436154.json,a077764_e28-1519a07_12436154.json,77764
42,data/wamex_xml/a075315_c87_2005_2007f_16084988.json,a075315_c87_2005_2007f_16084988.json,75315
42,data/wamex_xml/a076706_verification listing form_14705793.json,a076706_verification listing form_14705793.json,76706
42,data/wamex_xml/a085340_report body_11959120.json,a085340_report body_11959120.json,85340
42,data/wamex_xml/a078636_mabrouk minerals pty ltd_annual report e57_577_17509433.json,a078636_mabrouk minerals pty ltd_annual report e57_577_17509433.json,78636
42,data/wamex_xml/a079571_e08_1615_2008a_14149219.json,a079571_e08_1615_2008a_14149219.json,79571
42,data/wamex_xml/a085272_psr_e52_1776_2009a_12702351.json,a085272_psr_e52_1776_2009a_12702351.json,85272
42,data/wamex_xml/a080172_figure 3 surface sample locations_15398586.json,a080172_figure 3 surface sample locations_15398586.json,80172
42,data/wamex_xml/a073069_c242-1996_a_2006_18837087.json,a073069_c242-1996_a_2006_18837087.json,73069
42,data/wamex_xml/a072446_abnth_ann_06_11100776.json,a072446_abnth_ann_06_11100776.json,72446
42,data/wamex_xml/a081773_vlist_marda c324_1996 ar 09_16780951.json,a081773_vlist_marda c324_1996 ar 09_16780951.json,81773
42,data/wamex_xml/a073245_carosue dam project c64_2001 - 2006 doir annual report_14871423.json,a073245_carosue dam project c64_2001 - 2006 doir annual report_14871423.json,73245
42,data/wamex_xml/a080388_p29_1807_2008s_14455491.json,a080388_p29_1807_2008s_14455491.json,80388
42,data/wamex_xml/a085378_e40_202_2009ps_15520312.json,a085378_e40_202_2009ps_15520312.json,85378
42,data/wamex_xml/a075487_cl_2007a_verification report_12418781.json,a075487_cl_2007a_verification report_12418781.json,75487
42,data/wamex_xml/a085637_surrender report e53_1006 feb2010_16230864.json,a085637_surrender report e53_1006 feb2010_16230864.json,85637
42,data/wamex_xml/a074100_nh_ 2006a_17592963.json,a074100_nh_ 2006a_17592963.json,74100
42,data/wamex_xml/a081951_p46_1417_2009s_11457853.json,a081951_p46_1417_2009s_11457853.json,81951
42,data/wamex_xml/a082047_e27_278_2008p_verification_listing_14157584.json,a082047_e27_278_2008p_verification_listing_14157584.json,82047
42,data/wamex_xml/a085964_exploration license e08-1728 2009135_11636679.json,a085964_exploration license e08-1728 2009135_11636679.json,85964
42,data/wamex_xml/a076131_e45_2768a_2007_westernshaw_12069623.json,a076131_e45_2768a_2007_westernshaw_12069623.json,76131
42,data/wamex_xml/a085650_p57-1143 surrender report 2009_14897737.json,a085650_p57-1143 surrender report 2009_14897737.json,85650
